Time,open,high,low,close
2008-12-30 14:00:00,1.4009,1.422,1.3987,1.4194
2008-12-30 18:00:00,1.4195,1.4195,1.4082,1.4142
2008-12-30 22:00:00,1.4141,1.4167,1.4081,1.4113
2008-12-31 02:00:00,1.4114,1.4127,1.4056,1.411
2008-12-31 06:00:00,1.4109,1.4146,1.4045,1.4055
2008-12-31 10:00:00,1.4056,1.4141,1.4055,1.4139
2008-12-31 14:00:00,1.414,1.414,1.4048,1.4061
2008-12-31 18:00:00,1.406,1.4065,1.3851,1.3965
2008-12-31 22:00:00,1.3966,1.3993,1.3889,1.3935
2009-01-01 02:00:00,1.3936,1.3936,1.3936,1.3936
