,Unnamed: 0,time,open,high,low,close,tick_volume,spread,real_volume,Time
13354,13354,1216670400,1.5876,1.5931,1.5871,1.5925,1405,20,0,2008-07-22 02:00:00
13355,13355,1216684800,1.5924,1.5934,1.5908,1.5924,747,20,0,2008-07-22 06:00:00
13356,13356,1216699200,1.5923,1.5935,1.5913,1.5924,982,20,0,2008-07-22 10:00:00
13357,13357,1216713600,1.5925,1.5943,1.5907,1.5923,2404,20,0,2008-07-22 14:00:00
13358,13358,1216728000,1.5924,1.5944,1.5856,1.586,3155,20,0,2008-07-22 18:00:00
13359,13359,1216742400,1.5861,1.5867,1.5758,1.5772,3556,20,0,2008-07-22 22:00:00
13360,13360,1216756800,1.5773,1.5793,1.5763,1.5787,1557,20,0,2008-07-23 02:00:00
13361,13361,1216771200,1.5786,1.5793,1.577,1.579,900,20,0,2008-07-23 06:00:00
13362,13362,1216785600,1.5791,1.5797,1.5777,1.5787,917,20,0,2008-07-23 10:00:00
13363,13363,1216800000,1.5788,1.5791,1.5718,1.5719,3842,20,0,2008-07-23 14:00:00
13364,13364,1216814400,1.572,1.5764,1.572,1.5732,3200,20,0,2008-07-23 18:00:00
13365,13365,1216828800,1.5731000000000002,1.5737,1.5683,1.5695,3488,20,0,2008-07-23 22:00:00
13366,13366,1216843200,1.5694,1.5699,1.567,1.5684,1596,20,0,2008-07-24 02:00:00
13367,13367,1216857600,1.5685,1.5693,1.5675,1.5693,756,20,0,2008-07-24 06:00:00
13368,13368,1216872000,1.5692,1.5707,1.5689,1.5693,1084,20,0,2008-07-24 10:00:00
13369,13369,1216886400,1.5694,1.5699,1.5638,1.5686,3587,20,0,2008-07-24 14:00:00
13370,13370,1216900800,1.5685,1.569,1.5653,1.5675,2823,20,0,2008-07-24 18:00:00
13371,13371,1216915200,1.5676,1.5713,1.5628,1.5645,3283,20,0,2008-07-24 22:00:00
13372,13372,1216929600,1.5646,1.5688,1.5645,1.5678999999999998,1494,20,0,2008-07-25 02:00:00
13373,13373,1216944000,1.5678,1.569,1.5661,1.5671,838,20,0,2008-07-25 06:00:00
13374,13374,1216958400,1.5672,1.5711,1.5666,1.5711,1247,20,0,2008-07-25 10:00:00
13375,13375,1216972800,1.5713,1.5732,1.5685,1.5723,3433,20,0,2008-07-25 14:00:00
13376,13376,1216987200,1.5722,1.5753,1.5681,1.5693,3632,20,0,2008-07-25 18:00:00
13377,13377,1217001600,1.5694,1.572,1.5666,1.569,2960,20,0,2008-07-25 22:00:00
13378,13378,1217016000,1.5689,1.571,1.5686,1.5709,806,20,0,2008-07-26 02:00:00
13379,13379,1217203200,1.5697,1.5707,1.5683,1.5696,837,20,0,2008-07-28 06:00:00
13380,13380,1217217600,1.5695,1.5724,1.5695,1.5704,679,20,0,2008-07-28 10:00:00
13381,13381,1217232000,1.5706,1.5743,1.5687,1.5737,2390,20,0,2008-07-28 14:00:00
13382,13382,1217246400,1.5738,1.5768,1.5731000000000002,1.5736,2458,20,0,2008-07-28 18:00:00
13383,13383,1217260800,1.5735,1.5759,1.5717,1.5743,2083,20,0,2008-07-28 22:00:00
13384,13384,1217275200,1.5744,1.5754,1.5736,1.5737,881,20,0,2008-07-29 02:00:00
13385,13385,1217289600,1.5738,1.5751,1.5736,1.5743,450,20,0,2008-07-29 06:00:00
13386,13386,1217304000,1.5742,1.5753,1.5739,1.5749,486,20,0,2008-07-29 10:00:00
13387,13387,1217318400,1.5748,1.5758,1.5726,1.5737,2192,20,0,2008-07-29 14:00:00
13388,13388,1217332800,1.5739,1.5743,1.5667,1.5671,2747,20,0,2008-07-29 18:00:00
13389,13389,1217347200,1.5669,1.5669,1.5553,1.5558,3224,20,0,2008-07-29 22:00:00
13390,13390,1217361600,1.5558999999999998,1.5593,1.5558,1.5583,1073,20,0,2008-07-30 02:00:00
13391,13391,1217376000,1.5587,1.5595,1.5575,1.5590000000000002,825,20,0,2008-07-30 06:00:00
13392,13392,1217390400,1.5591,1.5598999999999998,1.556,1.5567,788,20,0,2008-07-30 10:00:00
13393,13393,1217404800,1.5568,1.5615,1.5562,1.558,2968,20,0,2008-07-30 14:00:00
13394,13394,1217419200,1.5581,1.5595,1.5521,1.554,3264,20,0,2008-07-30 18:00:00
13395,13395,1217433600,1.5541,1.5601,1.5533,1.5589,3161,20,0,2008-07-30 22:00:00
13396,13396,1217448000,1.5588,1.5597,1.5563,1.5577,1216,20,0,2008-07-31 02:00:00
13397,13397,1217462400,1.5574,1.5585,1.557,1.5577,501,20,0,2008-07-31 06:00:00
13398,13398,1217476800,1.5578,1.5596,1.5575,1.5596,838,20,0,2008-07-31 10:00:00
13399,13399,1217491200,1.5595,1.5638999999999998,1.5589,1.5618,2561,20,0,2008-07-31 14:00:00
13400,13400,1217505600,1.5617,1.5699999999999998,1.5602,1.5645,3528,20,0,2008-07-31 18:00:00
13401,13401,1217520000,1.5646,1.5647,1.5574,1.5589,2819,20,0,2008-07-31 22:00:00
13402,13402,1217534400,1.5588,1.5605,1.5579,1.5597,931,20,0,2008-08-01 02:00:00
13403,13403,1217548800,1.5597,1.5597,1.5558,1.5558,691,20,0,2008-08-01 06:00:00
13404,13404,1217563200,1.5558999999999998,1.5575,1.5550000000000002,1.5566,661,20,0,2008-08-01 10:00:00
13405,13405,1217577600,1.5565,1.5578,1.5554,1.5567,2273,20,0,2008-08-01 14:00:00
13406,13406,1217592000,1.5568,1.5587,1.5515,1.5563,3456,20,0,2008-08-01 18:00:00
13407,13407,1217606400,1.5564,1.5589,1.5544,1.556,2821,20,0,2008-08-01 22:00:00
13408,13408,1217620800,1.5562,1.5567,1.5532,1.5564,929,20,0,2008-08-02 02:00:00
13409,13409,1217808000,1.5574,1.5588,1.5562,1.5587,737,20,0,2008-08-04 06:00:00
13410,13410,1217822400,1.5586,1.5594,1.5575,1.5588,832,20,0,2008-08-04 10:00:00
13411,13411,1217836800,1.5587,1.5598999999999998,1.5566,1.5575,2153,20,0,2008-08-04 14:00:00
13412,13412,1217851200,1.5574,1.5598999999999998,1.5553,1.5587,2564,20,0,2008-08-04 18:00:00
13413,13413,1217865600,1.5586,1.5631,1.5565,1.5579,2776,20,0,2008-08-04 22:00:00
13414,13414,1217880000,1.558,1.5590000000000002,1.5568,1.5571000000000002,842,20,0,2008-08-05 02:00:00
13415,13415,1217894400,1.557,1.5575,1.5529,1.5535,757,20,0,2008-08-05 06:00:00
13416,13416,1217908800,1.5534,1.5544,1.5522,1.5534,1068,20,0,2008-08-05 10:00:00
13417,13417,1217923200,1.5535,1.5547,1.5487,1.5497,3324,20,0,2008-08-05 14:00:00
13418,13418,1217937600,1.5496,1.5504,1.5464,1.5486,2773,20,0,2008-08-05 18:00:00
13419,13419,1217952000,1.5487,1.5492,1.5448,1.5454,2849,20,0,2008-08-05 22:00:00
13420,13420,1217966400,1.5453,1.5495,1.5446,1.5449000000000002,2141,20,0,2008-08-06 02:00:00
13421,13421,1217980800,1.545,1.5481,1.5449000000000002,1.548,728,20,0,2008-08-06 06:00:00
13422,13422,1217995200,1.5479,1.5509,1.5473,1.5497,989,20,0,2008-08-06 10:00:00
13423,13423,1218009600,1.5496,1.5516,1.5470000000000002,1.5484,2519,20,0,2008-08-06 14:00:00
13424,13424,1218024000,1.5482,1.5482,1.5408,1.542,2595,20,0,2008-08-06 18:00:00
13425,13425,1218038400,1.5421,1.5435,1.5398,1.542,2800,20,0,2008-08-06 22:00:00
13426,13426,1218052800,1.5419,1.5421,1.5401,1.5414,1235,20,0,2008-08-07 02:00:00
13427,13427,1218067200,1.5413,1.5434,1.5402,1.5433,841,20,0,2008-08-07 06:00:00
13428,13428,1218081600,1.5434,1.5445,1.5425,1.5445,1130,20,0,2008-08-07 10:00:00
13429,13429,1218096000,1.5444,1.5486,1.5444,1.5470000000000002,3007,20,0,2008-08-07 14:00:00
13430,13430,1218110400,1.5469,1.5502,1.5381,1.5387,3724,20,0,2008-08-07 18:00:00
13431,13431,1218124800,1.5386,1.5386,1.531,1.5327,3226,20,0,2008-08-07 22:00:00
13432,13432,1218139200,1.5326,1.5337,1.531,1.5323,1322,20,0,2008-08-08 02:00:00
13433,13433,1218153600,1.5324,1.5334,1.5192,1.5231,2531,20,0,2008-08-08 06:00:00
13434,13434,1218168000,1.5232,1.5247000000000002,1.5197,1.5229,2379,20,0,2008-08-08 10:00:00
13435,13435,1218182400,1.5228000000000002,1.524,1.5113,1.5118,4717,20,0,2008-08-08 14:00:00
13436,13436,1218196800,1.5117,1.5131,1.5025,1.5025,3934,20,0,2008-08-08 18:00:00
13437,13437,1218211200,1.5027,1.5063,1.5005,1.5034,3442,20,0,2008-08-08 22:00:00
13438,13438,1218225600,1.5034999999999998,1.5038,1.4997,1.5005,1098,20,0,2008-08-09 02:00:00
13439,13439,1218412800,1.4944,1.4992,1.4918,1.4965,2156,20,0,2008-08-11 06:00:00
13440,13440,1218427200,1.4966,1.4994,1.4962,1.4962,1410,20,0,2008-08-11 10:00:00
13441,13441,1218441600,1.4961,1.5083,1.4926,1.5036,4270,20,0,2008-08-11 14:00:00
13442,13442,1218456000,1.5034999999999998,1.5037,1.4969,1.5001,3095,20,0,2008-08-11 18:00:00
13443,13443,1218470400,1.5,1.5015,1.4879,1.4905,3682,20,0,2008-08-11 22:00:00
13444,13444,1218484800,1.4904,1.4936,1.489,1.4892,1762,20,0,2008-08-12 02:00:00
13445,13445,1218499200,1.4893,1.4927,1.486,1.4884,1881,20,0,2008-08-12 06:00:00
13446,13446,1218513600,1.4883,1.4892,1.4818,1.483,1846,20,0,2008-08-12 10:00:00
13447,13447,1218528000,1.4829,1.4922,1.4815,1.4875,4926,20,0,2008-08-12 14:00:00
13448,13448,1218542400,1.4874,1.4964,1.4874,1.4926,3833,20,0,2008-08-12 18:00:00
13449,13449,1218556800,1.4925,1.4932,1.4883,1.4929,3155,20,0,2008-08-12 22:00:00
13450,13450,1218571200,1.493,1.4935,1.4902,1.4912,1337,20,0,2008-08-13 02:00:00
13451,13451,1218585600,1.4913,1.4931,1.4885,1.4927,1677,20,0,2008-08-13 06:00:00
13452,13452,1218600000,1.4928,1.4936,1.4897,1.4924,1734,20,0,2008-08-13 10:00:00
13453,13453,1218614400,1.4923,1.4977,1.4899,1.4919,3999,20,0,2008-08-13 14:00:00
13454,13454,1218628800,1.4921,1.4935,1.4855,1.4871,4238,20,0,2008-08-13 18:00:00
13455,13455,1218643200,1.4872,1.4944,1.4841,1.4936,4279,20,0,2008-08-13 22:00:00
13456,13456,1218657600,1.4935,1.4946,1.4908,1.4921,1302,20,0,2008-08-14 02:00:00
13457,13457,1218672000,1.4923,1.4929,1.4865,1.4883,1450,20,0,2008-08-14 06:00:00
13458,13458,1218686400,1.4884,1.4905,1.4851,1.4867,1751,20,0,2008-08-14 10:00:00
13459,13459,1218700800,1.4866,1.4934,1.4866,1.4901,4024,20,0,2008-08-14 14:00:00
13460,13460,1218715200,1.49,1.4949,1.4875,1.4884,3863,20,0,2008-08-14 18:00:00
13461,13461,1218729600,1.4885,1.4907,1.4777,1.4807,3567,20,0,2008-08-14 22:00:00
13462,13462,1218744000,1.4806,1.4829,1.4794,1.4802,1431,20,0,2008-08-15 02:00:00
13463,13463,1218758400,1.4805,1.4806,1.4754,1.4784,1993,20,0,2008-08-15 06:00:00
13464,13464,1218772800,1.4783,1.4794,1.4762,1.4778,1540,20,0,2008-08-15 10:00:00
13465,13465,1218787200,1.4779,1.4782,1.47,1.4724,3828,20,0,2008-08-15 14:00:00
13466,13466,1218801600,1.4723,1.4757,1.4684,1.4687,3282,20,0,2008-08-15 18:00:00
13467,13467,1218816000,1.4683,1.4715,1.466,1.4665,2921,20,0,2008-08-15 22:00:00
13468,13468,1218830400,1.4666,1.4691,1.4664,1.4689,735,20,0,2008-08-16 02:00:00
13469,13469,1219017600,1.4684,1.474,1.4674,1.4733,1428,20,0,2008-08-18 06:00:00
13470,13470,1219032000,1.4732,1.4766,1.4725,1.4751,1308,20,0,2008-08-18 10:00:00
13471,13471,1219046400,1.475,1.4766,1.4715,1.473,3073,20,0,2008-08-18 14:00:00
13472,13472,1219060800,1.4731,1.4739,1.4686,1.4708,3047,20,0,2008-08-18 18:00:00
13473,13473,1219075200,1.4709,1.4746,1.4689,1.473,2426,20,0,2008-08-18 22:00:00
13474,13474,1219089600,1.4729,1.4732,1.4674,1.4678,1268,20,0,2008-08-19 02:00:00
13475,13475,1219104000,1.4677,1.4701,1.4667,1.4686,1270,20,0,2008-08-19 06:00:00
13476,13476,1219118400,1.4685,1.4697,1.4656,1.4662,1176,20,0,2008-08-19 10:00:00
13477,13477,1219132800,1.4663,1.4689,1.463,1.4669,2796,20,0,2008-08-19 14:00:00
13478,13478,1219147200,1.4667,1.4706,1.4638,1.4681,2887,20,0,2008-08-19 18:00:00
13479,13479,1219161600,1.4682,1.4792,1.4669,1.4768,3467,20,0,2008-08-19 22:00:00
13480,13480,1219176000,1.4767,1.4794,1.4755,1.4781,1500,20,0,2008-08-20 02:00:00
13481,13481,1219190400,1.4783,1.4805,1.4755,1.4765,1169,20,0,2008-08-20 06:00:00
13482,13482,1219204800,1.4764,1.4775,1.4752,1.4771,1005,20,0,2008-08-20 10:00:00
13483,13483,1219219200,1.477,1.477,1.4695,1.4703,2604,20,0,2008-08-20 14:00:00
13484,13484,1219233600,1.4702,1.4766,1.4691,1.4747,1992,20,0,2008-08-20 18:00:00
13485,13485,1219248000,1.4748,1.4761,1.4672,1.4703,2508,20,0,2008-08-20 22:00:00
13486,13486,1219262400,1.4704,1.475,1.4704,1.4743,1179,20,0,2008-08-21 02:00:00
13487,13487,1219276800,1.4744,1.4784,1.4731,1.4777,1244,20,0,2008-08-21 06:00:00
13488,13488,1219291200,1.4778,1.4794,1.4764,1.4787,1219,20,0,2008-08-21 10:00:00
13489,13489,1219305600,1.4791,1.4833,1.4744,1.4754,2934,20,0,2008-08-21 14:00:00
13490,13490,1219320000,1.4755,1.4854,1.475,1.4847,2697,20,0,2008-08-21 18:00:00
13491,13491,1219334400,1.4845,1.4895,1.4844,1.4868,3034,20,0,2008-08-21 22:00:00
13492,13492,1219348800,1.4867,1.4908,1.4861,1.4896,1361,20,0,2008-08-22 02:00:00
13493,13493,1219363200,1.4895,1.49,1.4871,1.4872,902,20,0,2008-08-22 06:00:00
13494,13494,1219377600,1.4871,1.4892,1.4862,1.4889,1048,20,0,2008-08-22 10:00:00
13495,13495,1219392000,1.489,1.4893,1.4827,1.4833,1341,20,0,2008-08-22 14:00:00
13496,13496,1219406400,1.4834,1.4862,1.4793,1.4814,946,20,0,2008-08-22 18:00:00
13497,13497,1219420800,1.4815,1.4837,1.4782,1.4791,887,20,0,2008-08-22 22:00:00
13498,13498,1219435200,1.479,1.4796,1.4759,1.4793,1002,20,0,2008-08-23 02:00:00
13499,13499,1219622400,1.4789,1.4792,1.4718,1.4738,832,20,0,2008-08-25 06:00:00
13500,13500,1219636800,1.4737,1.4744,1.4697,1.4713,1073,20,0,2008-08-25 10:00:00
13501,13501,1219651200,1.4714,1.4766,1.4712,1.4762,1934,20,0,2008-08-25 14:00:00
13502,13502,1219665600,1.4763,1.4807,1.4755,1.4797,2245,20,0,2008-08-25 18:00:00
13503,13503,1219680000,1.4796,1.4806,1.4744,1.4749,2519,20,0,2008-08-25 22:00:00
13504,13504,1219694400,1.475,1.476,1.4746,1.4753,1105,20,0,2008-08-26 02:00:00
13505,13505,1219708800,1.4754,1.4759,1.4703,1.4717,1158,20,0,2008-08-26 06:00:00
13506,13506,1219723200,1.4716,1.4722,1.4677,1.4692,1262,20,0,2008-08-26 10:00:00
13507,13507,1219737600,1.4693,1.4714,1.4585,1.4594,3627,20,0,2008-08-26 14:00:00
13508,13508,1219752000,1.4593,1.4664,1.4571,1.4649,3390,20,0,2008-08-26 18:00:00
13509,13509,1219766400,1.465,1.4682,1.4617,1.4626,3356,20,0,2008-08-26 22:00:00
13510,13510,1219780800,1.4625,1.4656,1.4618,1.4643,1246,20,0,2008-08-27 02:00:00
13511,13511,1219795200,1.4644,1.4719,1.4633,1.4691,1875,20,0,2008-08-27 06:00:00
13512,13512,1219809600,1.4692,1.4743,1.4689,1.4696,1788,20,0,2008-08-27 10:00:00
13513,13513,1219824000,1.4695,1.4735,1.4673,1.4716,3087,20,0,2008-08-27 14:00:00
13514,13514,1219838400,1.4715,1.4775,1.4712,1.4721,3532,20,0,2008-08-27 18:00:00
13515,13515,1219852800,1.4722,1.4724,1.4666,1.4695,3249,20,0,2008-08-27 22:00:00
13516,13516,1219867200,1.4694,1.474,1.4693,1.4715,1350,20,0,2008-08-28 02:00:00
13517,13517,1219881600,1.4716,1.4785,1.4714,1.478,1602,20,0,2008-08-28 06:00:00
13518,13518,1219896000,1.4781,1.4807,1.4773,1.478,1992,20,0,2008-08-28 10:00:00
13519,13519,1219910400,1.4781,1.4801,1.4744,1.4765,3320,20,0,2008-08-28 14:00:00
13520,13520,1219924800,1.4764,1.4811,1.4725,1.4768,3698,20,0,2008-08-28 18:00:00
13521,13521,1219939200,1.4769,1.4778,1.4671,1.4692,3367,20,0,2008-08-28 22:00:00
13522,13522,1219953600,1.4693,1.4717,1.4683,1.4693,1483,20,0,2008-08-29 02:00:00
13523,13523,1219968000,1.4694,1.4743,1.4687,1.4735,1567,20,0,2008-08-29 06:00:00
13524,13524,1219982400,1.4736,1.4758,1.4733,1.4749,1352,20,0,2008-08-29 10:00:00
13525,13525,1219996800,1.475,1.4767,1.4713,1.4744,2852,20,0,2008-08-29 14:00:00
13526,13526,1220011200,1.4745,1.4759,1.4698,1.47,3144,20,0,2008-08-29 18:00:00
13527,13527,1220025600,1.4701,1.4733,1.464,1.4662,3368,20,0,2008-08-29 22:00:00
13528,13528,1220040000,1.4661,1.4684,1.4655,1.4678,785,20,0,2008-08-30 02:00:00
13529,13529,1220227200,1.4709,1.4723,1.4622,1.4638,1575,20,0,2008-09-01 06:00:00
13530,13530,1220241600,1.4637,1.4653,1.463,1.4641,1149,20,0,2008-09-01 10:00:00
13531,13531,1220256000,1.464,1.4662,1.463,1.4645,2634,20,0,2008-09-01 14:00:00
13532,13532,1220270400,1.4644,1.4666,1.4596,1.4604,2467,20,0,2008-09-01 18:00:00
13533,13533,1220284800,1.4605,1.4622,1.4581,1.4603,1759,20,0,2008-09-01 22:00:00
13534,13534,1220299200,1.4602,1.4619,1.4582,1.4586,628,20,0,2008-09-02 02:00:00
13535,13535,1220313600,1.4587,1.4599,1.4556,1.4591,2418,20,0,2008-09-02 06:00:00
13536,13536,1220328000,1.459,1.4597,1.4558,1.4565,1430,20,0,2008-09-02 10:00:00
13537,13537,1220342400,1.4564,1.4576,1.4464,1.4476,4229,20,0,2008-09-02 14:00:00
13538,13538,1220356800,1.4475,1.4516,1.447,1.4496,3555,20,0,2008-09-02 18:00:00
13539,13539,1220371200,1.4499,1.4545,1.4491,1.4519,3622,20,0,2008-09-02 22:00:00
13540,13540,1220385600,1.452,1.4526,1.4497,1.4513,1580,20,0,2008-09-03 02:00:00
13541,13541,1220400000,1.4515,1.4528,1.4481,1.4507,1351,20,0,2008-09-03 06:00:00
13542,13542,1220414400,1.4506,1.451,1.4408,1.4433,2744,20,0,2008-09-03 10:00:00
13543,13543,1220428800,1.4432,1.4466,1.4383,1.4403,3763,20,0,2008-09-03 14:00:00
13544,13544,1220443200,1.4402,1.449,1.4399,1.447,2926,20,0,2008-09-03 18:00:00
13545,13545,1220457600,1.4469,1.4498,1.4438,1.4476,3432,20,0,2008-09-03 22:00:00
13546,13546,1220472000,1.4475,1.4508,1.4471,1.449,1320,20,0,2008-09-04 02:00:00
13547,13547,1220486400,1.4492,1.4526,1.4469,1.4476,1930,20,0,2008-09-04 06:00:00
13548,13548,1220500800,1.4477,1.452,1.4473,1.4508,1616,20,0,2008-09-04 10:00:00
13549,13549,1220515200,1.4509,1.4542,1.4487,1.4516,3357,20,0,2008-09-04 14:00:00
13550,13550,1220529600,1.4515,1.4515,1.4434,1.4457,4724,20,0,2008-09-04 18:00:00
13551,13551,1220544000,1.4458,1.4459,1.4322,1.4351,4426,20,0,2008-09-04 22:00:00
13552,13552,1220558400,1.4352,1.4356,1.421,1.424,2822,20,0,2008-09-05 02:00:00
13553,13553,1220572800,1.4239,1.4289,1.4221,1.4285,3307,20,0,2008-09-05 06:00:00
13554,13554,1220587200,1.4286,1.4316,1.426,1.4295,1885,20,0,2008-09-05 10:00:00
13555,13555,1220601600,1.4294,1.4313,1.422,1.4231,4318,20,0,2008-09-05 14:00:00
13556,13556,1220616000,1.423,1.4347,1.4196,1.4308,6094,20,0,2008-09-05 18:00:00
13557,13557,1220630400,1.4307,1.4316,1.4225,1.4253,4832,20,0,2008-09-05 22:00:00
13558,13558,1220644800,1.4254,1.4269,1.4225,1.4267,1258,20,0,2008-09-06 02:00:00
13559,13559,1220832000,1.4378,1.4403,1.4311,1.4399,3012,20,0,2008-09-08 06:00:00
13560,13560,1220846400,1.4398,1.4428,1.4397,1.4418,2130,20,0,2008-09-08 10:00:00
13561,13561,1220860800,1.4417,1.4418,1.4192,1.4217,5229,20,0,2008-09-08 14:00:00
13562,13562,1220875200,1.4218,1.4241,1.4165,1.4202,4326,20,0,2008-09-08 18:00:00
13563,13563,1220889600,1.42,1.4228,1.4053,1.4075,5005,20,0,2008-09-08 22:00:00
13564,13564,1220904000,1.4076,1.4161,1.4071,1.4117,2047,20,0,2008-09-09 02:00:00
13565,13565,1220918400,1.4118,1.4157,1.4064,1.4077,2063,20,0,2008-09-09 06:00:00
13566,13566,1220932800,1.4078,1.4111,1.4046,1.4091,3157,20,0,2008-09-09 10:00:00
13567,13567,1220947200,1.4092,1.4199,1.4076,1.4178,4864,20,0,2008-09-09 14:00:00
13568,13568,1220961600,1.4179,1.42,1.4058,1.4103,3726,20,0,2008-09-09 18:00:00
13569,13569,1220976000,1.4104,1.4226,1.409,1.4173,4742,20,0,2008-09-09 22:00:00
13570,13570,1220990400,1.4174,1.421,1.4099,1.4106,3229,20,0,2008-09-10 02:00:00
13571,13571,1221004800,1.411,1.415,1.4093,1.413,2166,20,0,2008-09-10 06:00:00
13572,13572,1221019200,1.4131,1.4179,1.4115,1.4155,2494,20,0,2008-09-10 10:00:00
13573,13573,1221033600,1.4154,1.4171,1.4107,1.4131,3985,20,0,2008-09-10 14:00:00
13574,13574,1221048000,1.413,1.4157,1.4074,1.412,5310,20,0,2008-09-10 18:00:00
13575,13575,1221062400,1.4119,1.4132,1.4012,1.4046,4441,20,0,2008-09-10 22:00:00
13576,13576,1221076800,1.4047,1.4047,1.3953,1.3964,3172,20,0,2008-09-11 02:00:00
13577,13577,1221091200,1.397,1.3987,1.3933,1.3982,2615,20,0,2008-09-11 06:00:00
13578,13578,1221105600,1.3983,1.3987,1.3944,1.3963,1870,20,0,2008-09-11 10:00:00
13579,13579,1221120000,1.3962,1.3975,1.3893,1.391,4804,20,0,2008-09-11 14:00:00
13580,13580,1221134400,1.3911,1.3979,1.389,1.3902,4830,20,0,2008-09-11 18:00:00
13581,13581,1221148800,1.3903,1.396,1.3881,1.3942,4113,20,0,2008-09-11 22:00:00
13582,13582,1221163200,1.3941,1.404,1.3926,1.4018,2735,20,0,2008-09-12 02:00:00
13583,13583,1221177600,1.4009,1.4031,1.3971,1.3993,2164,20,0,2008-09-12 06:00:00
13584,13584,1221192000,1.3992,1.4021,1.3984,1.4013,1617,20,0,2008-09-12 10:00:00
13585,13585,1221206400,1.4012,1.4126,1.3999,1.4094,4658,20,0,2008-09-12 14:00:00
13586,13586,1221220800,1.4093,1.4143,1.4043,1.4097,4507,20,0,2008-09-12 18:00:00
13587,13587,1221235200,1.4096,1.4201,1.4087,1.4182,4356,20,0,2008-09-12 22:00:00
13588,13588,1221249600,1.4181,1.4231,1.4181,1.4223,1460,20,0,2008-09-13 02:00:00
13589,13589,1221436800,1.4289,1.435,1.4289,1.4338,2533,20,0,2008-09-15 06:00:00
13590,13590,1221451200,1.4337,1.4481,1.4335,1.4442,4821,20,0,2008-09-15 10:00:00
13591,13591,1221465600,1.4443,1.4449,1.4235,1.424,7583,20,0,2008-09-15 14:00:00
13592,13592,1221480000,1.4241,1.4251,1.4084,1.4181,6846,20,0,2008-09-15 18:00:00
13593,13593,1221494400,1.4182,1.4231,1.4155,1.4178,6218,20,0,2008-09-15 22:00:00
13594,13594,1221508800,1.4179,1.4322,1.4172,1.4274,4407,20,0,2008-09-16 02:00:00
13595,13595,1221523200,1.4273,1.4279,1.4205,1.4256,2637,20,0,2008-09-16 06:00:00
13596,13596,1221537600,1.4255,1.426,1.418,1.4258,2574,20,0,2008-09-16 10:00:00
13597,13597,1221552000,1.426,1.4282,1.4162,1.4173,8741,20,0,2008-09-16 14:00:00
13598,13598,1221566400,1.4175,1.4272,1.4169,1.4192,8229,20,0,2008-09-16 18:00:00
13599,13599,1221580800,1.4191,1.4215,1.4108,1.4146,7306,20,0,2008-09-16 22:00:00
13600,13600,1221595200,1.4145,1.417,1.4071,1.4098,5225,20,0,2008-09-17 02:00:00
13601,13601,1221609600,1.4097,1.422,1.4094,1.4187,2644,20,0,2008-09-17 06:00:00
13602,13602,1221624000,1.4189,1.4206,1.4133,1.4196,2455,20,0,2008-09-17 10:00:00
13603,13603,1221638400,1.4195,1.427,1.4175,1.4216,7441,20,0,2008-09-17 14:00:00
13604,13604,1221652800,1.4217,1.4242,1.414,1.4188,7897,20,0,2008-09-17 18:00:00
13605,13605,1221667200,1.4187,1.4301,1.4097,1.4301,7949,20,0,2008-09-17 22:00:00
13606,13606,1221681600,1.4302,1.4384,1.4287,1.4306,4484,20,0,2008-09-18 02:00:00
13607,13607,1221696000,1.4335,1.4394,1.4303,1.4351,2933,20,0,2008-09-18 06:00:00
13608,13608,1221710400,1.4352,1.4385,1.4319,1.4358,3004,20,0,2008-09-18 10:00:00
13609,13609,1221724800,1.4359,1.4479,1.4278,1.4473,9538,20,0,2008-09-18 14:00:00
13610,13610,1221739200,1.4472,1.4542,1.4353,1.4377,8208,20,0,2008-09-18 18:00:00
13611,13611,1221753600,1.4381,1.4457,1.4349,1.4398,7473,20,0,2008-09-18 22:00:00
13612,13612,1221768000,1.4397,1.44,1.4286,1.4323,4356,20,0,2008-09-19 02:00:00
13613,13613,1221782400,1.4324,1.4335,1.4207,1.4244,2780,20,0,2008-09-19 06:00:00
13614,13614,1221796800,1.4246,1.4246,1.4157,1.422,2831,20,0,2008-09-19 10:00:00
13615,13615,1221811200,1.4221,1.4259,1.415,1.4218,7296,20,0,2008-09-19 14:00:00
13616,13616,1221825600,1.4217,1.4423,1.4191,1.4367,7640,20,0,2008-09-19 18:00:00
13617,13617,1221840000,1.4366,1.4453,1.4362,1.4428,6622,20,0,2008-09-19 22:00:00
13618,13618,1221854400,1.4427,1.4498,1.4416,1.4467,2850,20,0,2008-09-20 02:00:00
13619,13619,1222041600,1.449,1.45,1.4437,1.4484,2611,20,0,2008-09-22 06:00:00
13620,13620,1222056000,1.4483,1.4563,1.4477,1.4501,2978,20,0,2008-09-22 10:00:00
13621,13621,1222070400,1.4502,1.4599,1.4464,1.4581,4998,20,0,2008-09-22 14:00:00
13622,13622,1222084800,1.458,1.4642,1.4544,1.462,6301,20,0,2008-09-22 18:00:00
13623,13623,1222099200,1.4619,1.4795,1.4611,1.4772,5405,20,0,2008-09-22 22:00:00
13624,13624,1222113600,1.4773,1.4867,1.4766,1.4794,3035,20,0,2008-09-23 02:00:00
13625,13625,1222128000,1.4795,1.4825,1.4768,1.4784,1404,20,0,2008-09-23 06:00:00
13626,13626,1222142400,1.4783,1.4812,1.4763,1.4801,1906,20,0,2008-09-23 10:00:00
13627,13627,1222156800,1.48,1.4813,1.4682,1.4778,4076,20,0,2008-09-23 14:00:00
