2017.09.21,00:00,1.34888,1.35853,1.34698,1.35785,41960
2017.09.22,00:00,1.35784,1.35946,1.34492,1.34937,41122
2017.09.24,00:00,1.34824,1.35186,1.34824,1.35040,2701
2017.09.25,00:00,1.35043,1.35696,1.34299,1.34758,43925
2017.09.26,00:00,1.34755,1.35133,1.34085,1.34398,44149
2017.09.27,00:00,1.34397,1.34478,1.33627,1.33970,51148
2017.09.28,00:00,1.33973,1.34543,1.33420,1.34285,46808
2017.09.29,00:00,1.34286,1.34286,1.33488,1.33938,41288
2017.10.01,00:00,1.33820,1.34028,1.33750,1.33923,2723
2017.10.02,00:00,1.33928,1.33948,1.32554,1.32721,44175
2017.10.03,00:00,1.32720,1.32867,1.32212,1.32412,40904
2017.10.04,00:00,1.32411,1.32908,1.32303,1.32318,42146
2017.10.05,00:00,1.32319,1.32488,1.31070,1.31119,39689
2017.10.06,00:00,1.31116,1.31118,1.30261,1.30637,37615
2017.10.08,00:00,1.30917,1.30929,1.30743,1.30818,2323
2017.10.09,00:00,1.30816,1.31827,1.30741,1.31407,34175
2017.10.10,00:00,1.31406,1.32247,1.31388,1.32083,36485
2017.10.11,00:00,1.32082,1.32400,1.31746,1.32375,34869
2017.10.12,00:00,1.32373,1.32894,1.31204,1.32630,42086
2017.10.13,00:00,1.32629,1.33368,1.32467,1.32826,37692
2017.10.15,00:00,1.32943,1.33084,1.32724,1.32874,2680
2017.10.16,00:00,1.32871,1.33106,1.32242,1.32522,31028
2017.10.17,00:00,1.32521,1.32860,1.31537,1.31903,41384
2017.10.18,00:00,1.31901,1.32151,1.31391,1.32106,40968
2017.10.19,00:00,1.32099,1.32274,1.31292,1.31504,45197
2017.10.20,00:00,1.31505,1.31994,1.30868,1.31852,40803
2017.10.22,00:00,1.31800,1.31920,1.31794,1.31902,2549
2017.10.23,00:00,1.31901,1.32260,1.31569,1.32020,35018
2017.10.24,00:00,1.32019,1.32266,1.31122,1.31291,40375
2017.10.25,00:00,1.31289,1.32738,1.31091,1.32717,45281
2017.10.26,00:00,1.32708,1.32781,1.31212,1.31285,43618
2017.10.27,00:00,1.31282,1.31386,1.30689,1.31204,38367
2017.10.29,00:00,1.31191,1.31358,1.31160,1.31332,1823
2017.10.30,00:00,1.31330,1.32141,1.31260,1.32124,33856
2017.10.31,00:00,1.32123,1.32923,1.31908,1.32891,36384
2017.11.01,00:00,1.32892,1.33202,1.32372,1.32546,41392
2017.11.02,00:00,1.32547,1.32978,1.30418,1.30521,47613
2017.11.03,00:00,1.30520,1.31297,1.30382,1.30737,35298
2017.11.05,00:00,1.30653,1.30789,1.30653,1.30785,1400
2017.11.06,00:00,1.30787,1.31740,1.30572,1.31726,32338
2017.11.07,00:00,1.31725,1.31767,1.31082,1.31702,34009
