,time,open,high,low,close,tick_volume,spread,real_volume
6986,1701694800,1.08673,1.08779,1.08668,1.08778,1602,16,0
6987,1701696600,1.08779,1.0878,1.0867,1.08682,1584,16,0
6988,1701698400,1.08681,1.08697,1.08602,1.08695,1717,16,0
6989,1701700200,1.08694,1.08716,1.08585,1.08682,1706,16,0
6990,1701702000,1.08683,1.08751,1.08647,1.08698,2559,16,0
6991,1701703800,1.08697,1.0872600000000001,1.08524,1.08536,2953,16,0
6992,1701705600,1.08536,1.08542,1.0818699999999999,1.08212,4014,16,0
6993,1701707400,1.08212,1.08427,1.0820400000000001,1.0838700000000001,4051,16,0
6994,1701709200,1.08391,1.08425,1.08115,1.08159,4806,16,0
6995,1701711000,1.08157,1.08169,1.08031,1.08138,4071,16,0
6996,1701712800,1.08139,1.08219,1.08107,1.08207,2827,16,0
6997,1701714600,1.08206,1.08239,1.08157,1.08223,2845,16,0
6998,1701716400,1.08223,1.08259,1.08168,1.0820400000000001,1728,16,0
6999,1701718200,1.08205,1.08257,1.08202,1.0824799999999999,1521,16,0
7000,1701720000,1.0824799999999999,1.08257,1.08148,1.08149,1443,16,0
7001,1701721800,1.08149,1.0819,1.0814300000000001,1.08158,1302,16,0
7002,1701723600,1.08158,1.08241,1.08151,1.08234,1275,16,0
7003,1701725400,1.08236,1.08282,1.08199,1.08267,1252,16,0
7004,1701727200,1.08267,1.08319,1.08267,1.08292,1448,16,0
7005,1701729000,1.08292,1.08345,1.08292,1.0833,1176,16,0
7006,1701730800,1.08332,1.08359,1.08323,1.0835,486,16,0
7007,1701732600,1.0835,1.08354,1.08335,1.08349,404,16,0
7008,1701734400,1.08348,1.08348,1.08249,1.08332,284,25,0
7009,1701736200,1.08333,1.08344,1.08312,1.08339,501,21,0
7010,1701738000,1.08339,1.08358,1.08331,1.08356,330,18,0
7011,1701739800,1.08355,1.08368,1.08343,1.08365,373,16,0
7012,1701741600,1.08364,1.08398,1.08355,1.08389,673,16,0
7013,1701743400,1.08389,1.08453,1.08383,1.08424,1159,16,0
7014,1701745200,1.08423,1.08434,1.08347,1.0836,1172,16,0
7015,1701747000,1.0836,1.08396,1.08336,1.08384,1242,16,0
7016,1701748800,1.08384,1.08419,1.08377,1.08385,894,16,0
7017,1701750600,1.08383,1.08389,1.08338,1.08357,1017,16,0
7018,1701752400,1.08356,1.08407,1.08353,1.08401,583,16,0
7019,1701754200,1.08406,1.08422,1.08373,1.08395,999,16,0
7020,1701756000,1.08394,1.08417,1.08385,1.08413,521,16,0
7021,1701757800,1.08414,1.08436,1.08408,1.08432,592,16,0
7022,1701759600,1.0843,1.08446,1.08388,1.0842,536,16,0
7023,1701761400,1.08423,1.08465,1.08394,1.08464,793,16,0
7024,1701763200,1.08465,1.08465,1.08365,1.08365,1118,16,0
7025,1701765000,1.08366,1.08366,1.08308,1.08331,1329,16,0
7026,1701766800,1.08331,1.08331,1.08076,1.0808200000000001,1983,16,0
7027,1701768600,1.08081,1.0812599999999999,1.08032,1.08064,2453,16,0
7028,1701770400,1.08062,1.08169,1.08051,1.0816,2888,16,0
7029,1701772200,1.08161,1.08334,1.0815,1.08328,2168,16,0
7030,1701774000,1.08331,1.084,1.08302,1.08398,2453,16,0
7031,1701775800,1.08398,1.08416,1.08297,1.08311,2054,16,0
7032,1701777600,1.0831,1.08389,1.08287,1.08384,1705,16,0
7033,1701779400,1.08386,1.08388,1.08298,1.08314,1929,16,0
7034,1701781200,1.08313,1.08357,1.08252,1.08261,1671,16,0
7035,1701783000,1.08257,1.08257,1.08142,1.08178,1818,16,0
7036,1701784800,1.08178,1.08209,1.08152,1.08157,1695,16,0
7037,1701786600,1.08154,1.08202,1.08115,1.08132,1773,16,0
7038,1701788400,1.08132,1.0824,1.08127,1.08226,2910,16,0
